Season,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR,AvgH,AvgD,AvgA,HomeElo,AwayElo,EloDiff,Team,GoalsFor,GoalsAgainst,ShotsFor,ShotsAgainst,GF_shift,GA_shift,SF_shift,SA_shift,Roll_GF,Roll_GA,Roll_SF,Roll_SA,Team_Away,GoalsFor_Away,GoalsAgainst_Away,ShotsFor_Away,ShotsAgainst_Away,GF_shift_Away,GA_shift_Away,SF_shift_Away,SA_shift_Away,Roll_GF_Away,Roll_GA_Away,Roll_SF_Away,Roll_SA_Away,Prob_H_raw,Prob_D_raw,Prob_A_raw,Prob_H,Prob_D,Prob_A,MarketExpPts_H,MarketExpPts_A,MarketWinStrength,MarketDrawStrength,OddsRatio_HA,OddsRatio_HD,OddsRatio_AD,Target,HomeTeam_enc,AwayTeam_enc,Target_enc
2022_23,2022-08-13,Wolves,Fulham,0,0,D,0,0,D,7,9,1,3,5,3,7,14,3,3,0,0,2.4,3.28,3.15,1496.3945711703834,1499.1054288296166,-2.71085765923317,Wolves,0,0,7,9,1.0,2.0,15.0,12.0,1.4,1.4,12.6,12.8,Fulham,0,0,9,7,2.0,2.0,9.0,11.0,1.4,1.4,12.8,12.6,0.4166666666666667,0.3048780487804878,0.31746031746031744,0.40102468560782495,0.29343269678621337,0.3055426176059618,1.496506753609688,1.2100605496040988,0.09548206800186315,0.29343269678621337,1.3125,1.3666666666666667,1.0412698412698413,D,26,10,1
2022_23,2022-08-13,Man City,Bournemouth,4,0,H,3,0,H,19,3,7,1,11,1,9,9,0,3,0,0,1.07,12.72,37.57,1505.3945711703834,1503.6054288296166,1.7891423407668299,Man City,4,0,19,3,2.0,0.0,14.0,6.0,1.4,1.4,12.6,12.8,Bournemouth,0,4,3,19,2.0,0.0,7.0,15.0,1.4,1.4,12.8,12.6,0.9345794392523364,0.07861635220125786,0.026616981634282673,0.8987958827212377,0.07560625743016701,0.02559785984859527,2.77199390559388,0.15239983697595283,0.8731980228726424,0.07560625743016701,35.112149532710276,11.88785046728972,0.3385680063880756,H,17,2,2
2022_23,2022-08-13,Southampton,Leeds,2,2,D,0,0,D,14,13,4,5,2,5,10,12,1,3,0,0,2.32,3.51,3.1,1496.3945711703834,1503.6054288296166,-7.21085765923317,Southampton,2,2,14,13,1.0,4.0,10.0,18.0,1.4,1.4,12.6,12.8,Leeds,2,2,13,14,2.0,1.0,12.0,15.0,1.4,1.4,12.8,12.6,0.4310344827586207,0.2849002849002849,0.3225806451612903,0.4150487103394085,0.27433419030980843,0.3106170993507831,1.519480321328034,1.2061854883621577,0.10443161098862541,0.27433419030980843,1.3362068965517242,1.5129310344827587,1.1322580645161289,D,22,13,1
2022_23,2022-08-13,Brentford,Man United,4,0,H,4,0,H,13,15,7,4,8,2,6,15,0,4,0,0,3.77,3.56,2.02,1500.8945711703834,1494.6054288296166,6.28914234076683,Brentford,4,0,13,15,2.0,2.0,8.0,14.0,1.4,1.4,12.6,12.8,Man United,0,4,15,13,1.0,2.0,17.0,15.0,1.4,1.4,12.8,12.6,0.26525198938992045,0.2808988764044944,0.49504950495049505,0.254755949808345,0.269783688420635,0.4754603617710201,1.03405153784567,1.6961647737336953,-0.2207044119626751,0.269783688420635,0.5358090185676393,0.9442970822281167,1.7623762376237624,H,3,18,2
2022_23,2022-08-13,Brighton,Newcastle,0,0,D,0,0,D,13,4,7,1,7,3,8,6,2,3,0,0,2.44,3.25,3.1,1505.3945711703834,1503.6054288296166,1.7891423407668299,Brighton,0,0,13,4,2.0,1.0,15.0,17.0,1.4,1.4,12.6,12.8,Newcastle,0,0,4,13,2.0,0.0,23.0,5.0,1.4,1.4,12.8,12.6,0.4098360655737705,0.3076923076923077,0.3225806451612903,0.39403183542571085,0.2958269779811491,0.3101411865931401,1.4779224842582817,1.2262505377605695,0.08389064883257075,0.2958269779811491,1.2704918032786885,1.3319672131147542,1.0483870967741935,D,4,19,1
2022_23,2022-08-13,Arsenal,Leicester,4,2,H,2,0,H,19,6,7,2,6,2,15,9,1,1,0,0,1.55,4.37,6.04,1505.3945711703834,1499.1054288296166,6.28914234076683,Arsenal,4,2,19,6,2.0,0.0,10.0,10.0,1.4,1.4,12.6,12.8,Leicester,2,4,6,19,2.0,2.0,14.0,8.0,1.4,1.4,12.8,12.6,0.6451612903225806,0.22883295194508008,0.16556291390728478,0.6206116580414434,0.22012541646778883,0.1592629254907678,2.081960390592119,0.6979141929400922,0.46134873255067554,0.22012541646778883,3.896774193548387,2.8193548387096774,0.7235099337748344,H,0,14,2
2022_23,2022-08-13,Aston Villa,Everton,2,1,H,1,0,H,12,15,4,4,5,8,9,7,4,1,0,0,1.82,3.56,4.87,1496.3945711703834,1494.6054288296166,1.7891423407668299,Aston Villa,2,1,12,15,0.0,2.0,15.0,7.0,1.4,1.4,12.6,12.8,Everton,1,2,15,12,0.0,1.0,8.0,15.0,1.4,1.4,12.8,12.6,0.5494505494505494,0.2808988764044944,0.2053388090349076,0.5305173226274335,0.2712195301072834,0.19826314726528313,1.8627714979895837,0.8660089719031328,0.3322541753621503,0.2712195301072834,2.6758241758241756,1.956043956043956,0.731006160164271,H,1,9,2
2022_23,2022-08-14,Nott'm Forest,West Ham,1,0,H,1,0,H,13,19,6,5,6,7,10,11,4,1,0,0,4.21,3.64,1.9,1496.3945711703834,1494.6054288296166,1.7891423407668299,Nott'm Forest,1,0,13,19,0.0,2.0,5.0,23.0,1.4,1.4,12.6,12.8,West Ham,0,1,19,13,0.0,2.0,6.0,14.0,1.4,1.4,12.8,12.6,0.23752969121140144,0.2747252747252747,0.5263157894736842,0.22870824156563951,0.2645224442283907,0.5067693142059696,0.9506471689253093,1.7848303868462996,-0.2780610726403301,0.2645224442283907,0.4513064133016627,0.8646080760095012,1.9157894736842107,H,20,25,2
2022_23,2022-08-14,Chelsea,Tottenham,2,2,D,1,0,H,16,10,3,5,8,5,9,9,3,0,0,0,2.29,3.44,3.21,1505.3945711703834,1503.6054288296166,1.7891423407668299,Chelsea,2,2,16,10,1.0,0.0,15.0,8.0,1.4,1.4,12.6,12.8,Tottenham,2,2,10,16,4.0,1.0,18.0,10.0,1.4,1.4,12.8,12.6,0.4366812227074236,0.29069767441860467,0.3115264797507788,0.42032819583645786,0.2798115024608978,0.2998603017026443,1.5407960899702715,1.1793924075688307,0.12046789413381354,0.2798115024608978,1.4017467248908297,1.502183406113537,1.071651090342679,D,6,24,1
2022_23,2022-08-15,Liverpool,Crystal Palace,1,1,D,0,1,A,24,7,4,3,4,2,7,8,2,4,1,0,1.2,6.85,16.33,1500.8945711703834,1494.6054288296166,6.28914234076683,Liverpool,1,1,24,7,2.0,2.0,11.0,9.0,1.4,1.4,12.6,12.8,Crystal Palace,1,1,7,24,0.0,2.0,10.0,10.0,1.4,1.4,12.8,12.6,0.8333333333333334,0.14598540145985403,0.06123698714023271,0.8008541164762863,0.14029561164548082,0.05885027187823292,2.54285796107434,0.3168464272801796,0.7420038445980535,0.14029561164548082,13.608333333333333,5.708333333333333,0.41947336191059403,D,15,8,1
2022_23,2022-08-20,Leicester,Southampton,1,2,A,0,0,D,6,9,1,3,2,5,11,15,2,3,0,0,1.85,3.97,4.01,1495.5779491185874,1495.590063102285,-0.01211398369764538,Leicester,1,2,6,9,2.0,4.0,6.0,19.0,1.4,1.4,12.6,12.8,Southampton,2,1,9,6,2.0,2.0,14.0,13.0,1.4,1.4,12.8,12.6,0.5405405405405405,0.2518891687657431,0.24937655860349128,0.5188493841806621,0.24178119917738664,0.23936941664195135,1.7983293517193728,0.9598894491032407,0.27947996753871074,0.24178119917738664,2.167567567567567,2.145945945945946,0.9900249376558604,A,14,22,0
2022_23,2022-08-20,Bournemouth,Arsenal,0,3,A,0,2,A,6,14,1,6,3,4,12,10,2,1,0,0,7.65,4.7,1.43,1500.0222343143096,1508.9220508814126,-8.899816567103016,Bournemouth,0,3,6,14,0.0,4.0,3.0,19.0,1.4,1.4,12.6,12.8,Arsenal,3,0,14,6,4.0,2.0,19.0,6.0,1.4,1.4,12.8,12.6,0.13071895424836602,0.2127659574468085,0.6993006993006994,0.1253555408417342,0.20403614626367372,0.670608312894592,0.5801027687888763,2.2158610849474494,-0.5452527720528578,0.20403614626367372,0.18692810457516337,0.6143790849673203,3.286713286713287,A,2,0,0
2022_23,2022-08-20,Fulham,Brentford,3,2,H,2,1,H,18,13,9,5,6,3,13,7,3,2,0,0,2.46,3.42,2.92,1499.9662247105725,1504.4220508814126,-4.455826170840055,Fulham,3,2,18,13,0.0,0.0,9.0,7.0,1.4,1.4,12.6,12.8,Brentford,2,3,13,18,4.0,0.0,13.0,15.0,1.4,1.4,12.8,12.6,0.4065040650406504,0.29239766081871343,0.3424657534246575,0.3903560204512407,0.28078240067545385,0.3288615788733055,1.451850462029176,1.2673671372953703,0.061494441577935155,0.28078240067545385,1.1869918699186992,1.3902439024390243,1.1712328767123288,H,10,3,2
2022_23,2022-08-20,Everton,Nott'm Forest,1,1,D,0,0,D,19,14,8,5,6,2,6,9,3,2,0,0,1.97,3.48,4.05,1491.0222343143096,1499.9777656856904,-8.955531371380857,Everton,1,1,19,14,1.0,2.0,15.0,12.0,1.4,1.4,12.6,12.8,Nott'm Forest,1,1,14,19,1.0,0.0,13.0,19.0,1.4,1.4,12.8,12.6,0.5076142131979695,0.28735632183908044,0.2469135802469136,0.487207939684943,0.2758044945917637,0.2369875657232933,1.737428313646593,0.9867671917616436,0.25022037396164976,0.2758044945917637,2.0558375634517767,1.766497461928934,0.8592592592592593,D,9,20,1
2022_23,2022-08-20,Crystal Palace,Aston Villa,3,1,H,1,1,D,17,13,9,5,4,2,16,14,2,1,0,0,2.52,3.2,3.0,1495.5779491185874,1499.9777656856904,-4.3998165671030165,Crystal Palace,3,1,17,13,1.0,1.0,7.0,24.0,1.4,1.4,12.6,12.8,Aston Villa,1,3,13,17,2.0,1.0,12.0,15.0,1.4,1.4,12.8,12.6,0.3968253968253968,0.3125,0.3333333333333333,0.3805899143672693,0.2997145575642246,0.3196955280685062,1.4414843006660325,1.2588011417697431,0.06089438629876309,0.2997145575642246,1.1904761904761905,1.26984126984127,1.0666666666666667,H,8,1,2
2022_23,2022-08-20,Tottenham,Wolves,1,0,H,0,0,D,11,20,4,3,8,6,10,8,2,2,0,0,1.41,4.88,7.96,1504.5222343143096,1495.5337752894275,8.988459024882104,Tottenham,1,0,11,20,2.0,2.0,10.0,16.0,1.4,1.4,12.6,12.8,Wolves,0,1,20,11,0.0,0.0,7.0,9.0,1.4,1.4,12.8,12.6,0.7092198581560284,0.20491803278688525,0.12562814070351758,0.6820956220631721,0.1970809071944821,0.1208234707423458,2.2433677733839983,0.5595513194215195,0.5612721513208263,0.1970809071944821,5.645390070921986,3.4609929078014185,0.6130653266331658,H,24,26,2
2022_23,2022-08-21,Leeds,Chelsea,3,0,H,2,0,H,12,14,6,3,4,6,16,15,0,1,0,1,5.93,4.43,1.55,1504.409936897715,1504.4777656856904,-0.0678287879754862,Leeds,3,0,12,14,2.0,2.0,13.0,14.0,1.4,1.4,12.6,12.8,Chelsea,0,3,14,12,2.0,2.0,16.0,10.0,1.4,1.4,12.8,12.6,0.16863406408094436,0.22573363431151244,0.6451612903225806,0.1622216079701568,0.2171499176665982,0.6206284743632451,0.7038147415770686,2.0790353407563336,-0.45840686639308825,0.2171499176665982,0.26138279932546377,0.7470489038785835,2.858064516129032,H,13,6,2
